bill.names,bill.labels,bill.id
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 82,,2834
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Budget de l'Instance Supérieure Indépendante pour les Elections,,2835
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 86,,2836
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 83,,2837
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Budget de l'Instance de la Vérité et de la Dignité,,2838
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 84,,2839
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Projet de loi dans sa totalité,Budget et plans de développement,2840
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Budget du Conseil Supérieur de la Magistrature,,2841
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 85,,2842
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Budget des dépenses Imprévues ,,2843
"Projet de loi N°59/2015 portant approbation de l’Accord de Prêt conclu entre la République Tunisienne et la Banque Internationale pour la Reconstruction et le Développement relatif au financement du programme de Politique de Développement pour la Gouvernance, les Opportunités et l’Emploi - Report ou Examen du Projet de Loi N°59/2015",,2844
"Projet de loi N°59/2015 portant approbation de l’Accord de Prêt conclu entre la République Tunisienne et la Banque Internationale pour la Reconstruction et le Développement relatif au financement du programme de Politique de Développement pour la Gouvernance, les Opportunités et l’Emploi - Principe de passage au vote sur les articles ",,2845
"Projet de loi N°59/2015 portant approbation de l’Accord de Prêt conclu entre la République Tunisienne et la Banque Internationale pour la Reconstruction et le Développement relatif au financement du programme de Politique de Développement pour la Gouvernance, les Opportunités et l’Emploi - Article unique",,2846
"Projet de loi N°59/2015 portant approbation de l’Accord de Prêt conclu entre la République Tunisienne et la Banque Internationale pour la Reconstruction et le Développement relatif au financement du programme de Politique de Développement pour la Gouvernance, les Opportunités et l’Emploi - Projet de loi dans sa totalité",,2847
Projet de loi N°75/2015 portant approbation de l’accord de prêt conclu le 19 Novembre 2015 entre la République Tunisienne et la Banque Africaine de Développement pour le financement du Programme d’Appui au Développement Régional et à la Création d’Emploi (PADRCE) - Principe de passage au vote sur les articles,,2848
Projet de loi N°75/2015 portant approbation de l’accord de prêt conclu le 19 Novembre 2015 entre la République Tunisienne et la Banque Africaine de Développement pour le financement du Programme d’Appui au Développement Régional et à la Création d’Emploi (PADRCE) - Article unique,,2849
Projet de loi N°75/2015 portant approbation de l’accord de prêt conclu le 19 Novembre 2015 entre la République Tunisienne et la Banque Africaine de Développement pour le financement du Programme d’Appui au Développement Régional et à la Création d’Emploi (PADRCE) - Projet de loi dans sa totalité,,2850
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 20,,2851
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Principe de passage au vote sur les articles ,,2852
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 22,,2853
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 21,,2854
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Titre du projet de loi ,,2855
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article premier,,2856
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 2,,2857
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Amendement N°1 relatif à l'article 23,,2858
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 3,,2859
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 23,,2860
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 4,,2861
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 24,,2862
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 5,,2863
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 25,,2864
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 6,,2865
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 7,,2866
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 8,,2867
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Amendement N°1 relatif à l'article 26,,2868
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 9,,2869
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 26,,2870
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 10,,2871
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Retour à l'article 4,,2872
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 27,,2873
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 28,,2874
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 29,,2875
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 30,,2876
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 31,,2877
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 32,,2878
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 33,,2879
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 34,,2880
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 35,,2881
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 36,,2882
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 37,,2883
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 56 amendé,,2884
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Amendement N°1 relatif à l'article 57,,2885
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Amendement N°2 relatif à l'article 57,,2886
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Amendement N°3 relatif à l'article 57,,2887
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 11,,2888
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Amendement N°4 relatif à l'article 57,,2889
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 57 amendé,,2890
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Amendement N°1 relatif à l'article 12,,2891
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Amendement du gouvernement N°2 relatif à l'article 12,,2892
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Amendement du gouvernement N°1 relatif à l'article 12,,2893
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Amendement N°2 relatif à l'article 15,,2894
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 15,,2895
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 16,,2896
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 12 amendé,,2897
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Amendement N°1 relatif à l'article 17,,2898
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Amendement N°2 relatif à l'article 17,,2899
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 13,,2900
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 14,,2901
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Amendement N°1 relatif à l'article 15,,2902
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 17,,2903
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Principe de passage au vote sur les articles,,2904
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Titre du projet de loi,,2905
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Principe de passage au vote sur les articles jugés inconstitutionnels,,2906
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement du gouvernement relatif à l'article premier,,2907
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Article 4,,2908
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement du gouvernement relatif à l'article 17,,2909
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article premier amendé,,2910
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 17 amendé,,2911
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 2,,2912
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°3 relatif à l'article 18,,2913
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°1 relatif à l'article 20,,2914
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°2 relatif à l'article 3 ,,2915
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°3 relatif à l'article 3 ,,2916
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 18 amendé,,2917
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 20,,2918
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement du gouvernement relatif à l'article 3,,2919
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 21,,2920
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 19,,2921
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 3 amendé,,2922
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°1 et N°2 relatifs à l'article 4,,2923
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 22,,2924
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement du gouvernement relatif à l'article 23,,2925
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 4 amendé,,2926
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 5,,2927
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°1 relatif à l'article 6,,2928
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 6 amendé,,2929
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 23,,2930
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°2 relatif à l'article 7,,2931
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°3 relatif à l'article 7,,2932
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement du gouvernement relatif à l'article 24,,2933
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 24,,2934
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°6 relatif à l'article 7,,2935
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement du gouvernement relatif à l'article 7,,2936
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 25,,2937
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 7 amendé,,2938
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 26,,2939
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 27,,2940
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°1 relatif à l'article 8,,2941
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°3 relatif à l'article 8,,2942
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°1 relatif à l'article 28,,2943
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 8 amendé,,2944
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 28 amendé,,2945
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°1 relatif à l'article 29,,2946
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Vote 23,,2947
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 29 amendé,,2948
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 31,,2949
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Article 10,,2950
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 30,,2951
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 9,,2952
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 10,,2953
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°1 relatif à l'article 11,,2954
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Article 11,,2955
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement du gouvernement relatif à l'article 33,,2956
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Article 12,,2957
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Article 17,,2958
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°2 relatif à l'article 11,,2959
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 32,,2960
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Article 42,,2961
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°3 relatif à l'article 11,,2962
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Article 43,,2963
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 11 amendé,,2964
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Article 60,,2965
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°1 relatif à l'article 12,,2966
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 33 amendé,,2967
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Article 76,,2968
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 34,,2969
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) -  Article 12,,2970
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 13,,2971
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement du gouvernement relatif à l'article 35,,2972
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 18,,2973
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement du gouvernement relatif à l'article 14,,2974
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 35 amendé,,2975
Projet de loi N°58/2015 relatif à la loi de finances pour l'année 2016 - Article 19,,2976
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 14 amendé,,2977
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°1 relatif à l'article 36,,2978
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°2 relatif à l'article 15,,2979
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 36 amendé,,2980
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 15,,2981
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 16,,2982
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°1 relatif à l'article 37,,2983
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Article 81,,2984
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 37,,2985
"Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Titre de la section 1 du titre 3 ""Prérogatives du Président du Conseil""",,2986
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Projet de loi dans sa totalité,Systèmes juridictionnels,2987
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°1 relatif à l'article 38,,2988
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement du gouvernement N°1 relatif à l'article 38,,2989
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement du gouvernement N°2 relatif à l'article 38,,2990
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 38 amendé,,2991
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°1 relatif à l'article 39,,2992
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement du gouvernement relatif à l'article 39,,2993
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Proposition N°1 du gouvernement relatif à un ajout d'article,,2994
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement N°2 relatif à l'article 39,,2995
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Proposition N°2 du gouvernement relatif à un ajout d'article,,2996
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Proposition N°3 du gouvernement relatif à un ajout d'article,,2997
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Amendement du gouvernement relatif à l'article 40,,2998
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 39 amendé,,2999
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Projet de loi dans sa totalité,Activités des établissements publics,3000
Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP) - Article 40 amendé,,3001
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Principe de passage au vote sur les articles,,3002
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Titre du projet de loi,,3003
Projet de loi N°60/2015 portant approbation du contrat de garantie conclu à Tunis le 03 septembre 2015 entre le Gouvernement de la République Tunisienne et la Banque Européenne pour la Reconstruction et le Développement relatif au prêt accordé à l’Office National de l’Assainissement pour la contribution au financement du programme intégré de dépollution de la région du lac de Bizerte - Principe de passage au vote sur les articles,,3004
Projet de loi N°60/2015 portant approbation du contrat de garantie conclu à Tunis le 03 septembre 2015 entre le Gouvernement de la République Tunisienne et la Banque Européenne pour la Reconstruction et le Développement relatif au prêt accordé à l’Office National de l’Assainissement pour la contribution au financement du programme intégré de dépollution de la région du lac de Bizerte - Projet de loi dans sa totalité,Environnement,3005
Projet de loi N°60/2015 portant approbation du contrat de garantie conclu à Tunis le 03 septembre 2015 entre le Gouvernement de la République Tunisienne et la Banque Européenne pour la Reconstruction et le Développement relatif au prêt accordé à l’Office National de l’Assainissement pour la contribution au financement du programme intégré de dépollution de la région du lac de Bizerte - Article unique,,3006
Projet de loi N°63/2015 portant approbation de l’accord de garantie conclu le 23 septembre 2015 entre le Gouvernement de la République Tunisienne et la Banque Africaine de Développement relatif au prêt accordé à la Société Tunisienne de l’Electricité et du Gaz pour la contribution au financement du projet de développement du réseau de transport et de distribution de gaz naturel - Principe de passage au vote sur les articles,,3007
Projet de loi N°63/2015 portant approbation de l’accord de garantie conclu le 23 septembre 2015 entre le Gouvernement de la République Tunisienne et la Banque Africaine de Développement relatif au prêt accordé à la Société Tunisienne de l’Electricité et du Gaz pour la contribution au financement du projet de développement du réseau de transport et de distribution de gaz naturel - Article unique,,3008
Projet de loi N°63/2015 portant approbation de l’accord de garantie conclu le 23 septembre 2015 entre le Gouvernement de la République Tunisienne et la Banque Africaine de Développement relatif au prêt accordé à la Société Tunisienne de l’Electricité et du Gaz pour la contribution au financement du projet de développement du réseau de transport et de distribution de gaz naturel - Projet de loi dans sa totalité,Aménagement du territoire,3009
Projet de loi N°65/2015 portant approbation de la convention de prêt conclue le 09 octobre 2015 entre le Gouvernement de la République Tunisienne et le Fonds Arabe pour le Développement Economique et Social (FADES) pour la contribution au financement du projet de développement du réseau des routes classées et des pistes rurales - Principe de passage au vote sur les articles,,3010
Projet de loi N°65/2015 portant approbation de la convention de prêt conclue le 09 octobre 2015 entre le Gouvernement de la République Tunisienne et le Fonds Arabe pour le Développement Economique et Social (FADES) pour la contribution au financement du projet de développement du réseau des routes classées et des pistes rurales - Article unique,,3011
Projet de loi N°65/2015 portant approbation de la convention de prêt conclue le 09 octobre 2015 entre le Gouvernement de la République Tunisienne et le Fonds Arabe pour le Développement Economique et Social (FADES) pour la contribution au financement du projet de développement du réseau des routes classées et des pistes rurales - Projet de loi dans sa totalité,Aménagement du territoire,3012
"Projet de loi N°66/2015 portant approbation de l’accord de coopération financière au titre de l’année 2013, entre le gouvernement de la République Tunisienne et le gouvernement de la République Fédérale d’Allemagne - Principe de passage au vote sur les articles",,3013
"Projet de loi N°66/2015 portant approbation de l’accord de coopération financière au titre de l’année 2013, entre le gouvernement de la République Tunisienne et le gouvernement de la République Fédérale d’Allemagne - Article unique",,3014
"Projet de loi N°66/2015 portant approbation de l’accord de coopération financière au titre de l’année 2013, entre le gouvernement de la République Tunisienne et le gouvernement de la République Fédérale d’Allemagne - Projet de loi dans sa totalité",Eaux et forêts,3015
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement relatif au changement du titre,,3016
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement du gouvernement relatif à l'article 13 bis,,3017
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement N°2 relatif à l'article 13 bis,,3018
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement N°7 relatif à l'article 13 bis,,3019
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement N°3 relatif à l'article 13 bis,,3020
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement N°4 relatif à l'article 13 bis,,3021
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement N°1 relatif à l'article 57 nouveau,,3022
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement N°5 relatif à l'article 13 bis,,3023
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement du gouvernement relatif à la suppression de l'article 221 (Premier alinéa nouveau),,3024
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement du gouvernement relatif à l'article 13 bis,,3025
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Article premier amendé,,3026
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement du gouvernement relatif à la suppression de l'article 10 bis,,3027
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement N°1 relatif à l'article 13 ter,,3028
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement du gouvernement relatif à l'article 13 ter,,3029
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement N°3 relatif à l'article 13 ter,,3030
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement N°4 relatif à l'article 13 ter,,3031
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement du gouvernement relatif à l'article 13 quater,,3032
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement N°1 relatif à l'article 13 septies,,3033
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement N°2 relatif à l'article 13 septies,,3034
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement N°1 relatif à l'article 78 paragraphe 3,,3035
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement du gouvernement relatif à la suppression de l'article 361,,3036
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Article 2 amendé,,3037
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Proposition d'ajout d'article,,3038
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement du gouvernement - Retour à l'article 13 septies,,3039
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Article 2 amendé après le retour à l'article 13 septies,,3040
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement du gouvernement - Retour à l'article 57,,3041
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Article premier amendé après le retour à l'article 57,,3042
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Amendement du gouvernement relatif à l'article 3,,3043
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Article 3 amendé,,3044
Projet de loi N°13/2013 amendant et complétant certaines dispositions du code des procédures pénales - Projet de loi dans sa totalité,"Lois civiles, commerciales et pénales",3045
Projet de loi N°73/2015 portant approbation de l’accord de prêt conclu le 19 Novembre 2015 entre la République Tunisienne et la Banque Africaine de Développement pour la contribution au financement du projet de modernisation de l’infrastructure routière - Principe de passage au vote sur les articles,,3046
Projet de loi N°33/2015 relatif au rééchelonnement des dettes des locataires des immeubles agricoles domaniaux - Amendement N°2 relatif à l'article premier,,3047
Projet de loi N°73/2015 portant approbation de l’accord de prêt conclu le 19 Novembre 2015 entre la République Tunisienne et la Banque Africaine de Développement pour la contribution au financement du projet de modernisation de l’infrastructure routière - Article unique,,3048
Projet de loi N°73/2015 portant approbation de l’accord de prêt conclu le 19 Novembre 2015 entre la République Tunisienne et la Banque Africaine de Développement pour la contribution au financement du projet de modernisation de l’infrastructure routière - Projet de loi dans sa totalité,Emprunts et engagements financiers de l’Etat,3049
Projet de loi N°33/2015 relatif au rééchelonnement des dettes des locataires des immeubles agricoles domaniaux - Amendement N°3 relatif à l'article premier ,,3050
Projet de loi N°33/2015 relatif au rééchelonnement des dettes des locataires des immeubles agricoles domaniaux - Amendement N°4 relatif à l'article premier,,3051
Projet de loi N°74/2015 portant approbation de l’accord de prêt conclu le 19 Novembre 2015 entre la République Tunisienne et la Banque Africaine de Développement agissant comme administrateur du fonds Africa Growing Together Fund (AGTF) pour la contribution au financement du projet de modernisation de l’infrastructure routière - Projet de loi dans sa totalité,Emprunts et engagements financiers de l’Etat,3052
Projet de loi N°74/2015 portant approbation de l’accord de prêt conclu le 19 Novembre 2015 entre la République Tunisienne et la Banque Africaine de Développement agissant comme administrateur du fonds Africa Growing Together Fund (AGTF) pour la contribution au financement du projet de modernisation de l’infrastructure routière - Article unique,,3053
Projet de loi N°33/2015 relatif au rééchelonnement des dettes des locataires des immeubles agricoles domaniaux - Principe de passage au vote sur les articles,,3054
Projet de loi N°33/2015 relatif au rééchelonnement des dettes des locataires des immeubles agricoles domaniaux - Article premier amendé,,3055
Projet de loi N°33/2015 relatif au rééchelonnement des dettes des locataires des immeubles agricoles domaniaux - Amendement N°1 relatif à l'article 2,,3056
Projet de loi N°33/2015 relatif au rééchelonnement des dettes des locataires des immeubles agricoles domaniaux - Article 2 amendé,,3057
Projet de loi N°33/2015 relatif au rééchelonnement des dettes des locataires des immeubles agricoles domaniaux - Article 3,,3058
Projet de loi N°33/2015 relatif au rééchelonnement des dettes des locataires des immeubles agricoles domaniaux - Titre du projet de loi,,3059
Projet de loi N°33/2015 relatif au rééchelonnement des dettes des locataires des immeubles agricoles domaniaux - Amendement N°1 relatif à l'article premier,,3060
