ANC_bill_names,id
Vote sur l'article 2 du projet de loi N°24/2014 portant règlement de la situation des militaires lésés par l’affaire dite de Barraket Essahel.,1413
Vote sur le projet de loi N°24/2014 portant règlement de la situation des militaires lésés par l’affaire dite de Barraket Essahel dans sa totalité.,1414
Vote sur le projet de loi N°26/2014 autorisant l'Etat à souscrire à l'augmentation du capital de la Société Arabe d'Investissement.,1415
Vote sur le projet de loi N°27/2014 autorisant l'Etat à souscrire à l'augmentation du capital la Compagnie arabe pour la garantie des investissements et des crédits à l'export.,1416
Vote sur le projet de loi N°28/2014 autorisant l'Etat à souscrire à l'augmentation du capital du fonds arabe pour le développement économique et social.,1417
Vote sur le projet de loi N°29/2014 autorisant l'Etat à souscrire à l'augmentation du capital de l'Instance Arabe d'Investissement et de Développement Agricole.,1418
Vote sur le projet de loi N°30/2014 autorisant l'Etat à souscrire à l'augmentation du capital de la Banque Arabe pour le Développement Economique en Afrique.,1419
Vote sur le projet de loi N°31/2014 autorisant l'augmentation de la quote-part de la Tunisie au Fonds Monétaire Arabe.,1420
Vote sur la clôture du débat général concernant la proposition de loi N°43/2014 fixant les dates des premières élections législatives et présidentielles après l'adoption de la constitution,1421
"Vote sur la proposition d'amendement relatif à l'ajout de ""Organique"" au titre de la proposition de loi N°43/2014 fixant les dates des premières élections législatives et présidentielles après l'adoption de la constitution",1422
Vote sur le titre de la proposition de loi N°43/2014 fixant les dates des premières élections législatives et présidentielles après l'adoption de la constitution,1423
Vote sur l'article premier de la proposition de loi N°43/2014 fixant les dates des premières élections législatives et présidentielles après l'adoption de la constitution.,1424
Vote sur la proposition d'amendement N°1 relatif à l'article 2 de la proposition de loi N°43/2014 fixant les dates des premières élections législatives et présidentielles après l'adoption de la constitution,1425
Vote sur la proposition d'amendement N°2 relatif à l'article 2 de la proposition de loi N°43/2014 fixant les dates des premières élections législatives et présidentielles après l'adoption de la constitution,1426
Vote sur l'article 2 de la proposition de loi N°43/2014 fixant les dates des premières élections législatives et présidentielles après l'adoption de la constitution.,1427
Vote sur la proposition d'amendement N°2 relatif à l'article 3 de la proposition de loi N°43/2014 fixant les dates des premières élections législatives et présidentielles après l'adoption de la constitution,1428
Vote sur l'article 3 de la proposition de loi N°43/2014 fixant les dates des premières élections législatives et présidentielles après l'adoption de la constitution.,1429
Vote sur la proposition d'amendement consensuel relatif à l'article 4 de la proposition de loi N°43/2014 fixant les dates des premières élections législatives et présidentielles après l'adoption de la constitution,1430
Vote sur la proposition d'amendement N°1 relatif à l'article 4 de la proposition de loi N°43/2014 fixant les dates des premières élections législatives et présidentielles après l'adoption de la constitution,1431
Vote sur l'article 4 de la proposition de loi N°43/2014 fixant les dates des premières élections législatives et présidentielles après l'adoption de la constitution.,1432
Vote sur la proposition d'ajout d'article après l'article 4 de la proposition de loi N°43/2014 fixant les dates des premières élections législatives et présidentielles après l'adoption de la constitution,1433
Vote sur la proposition d'ajout d'article consensuel après l'article 4 de la proposition de loi N°43/2014 fixant les dates des premières élections législatives et présidentielles après l'adoption de la constitution,1434
Vote sur la proposition de loi N°43/2014 fixant les dates des premières élections législatives et présidentielles après l'adoption de la constitution dans sa totalité,1435
"Vote sur le projet de loi N°42/2014 portant ratification de la convention des garanties d’emprunts, conclue entre la République Tunisienne et les Etats Unis d’Amérique le 3 juin 2014 relative à l’octroi de la garantie du gouvernement américain pour l’émission de la République Tunisienne d’un emprunt obligataire sur le marché financier américain.",1436
Vote sur le projet de loi N°62/2013 portant approbation d'un accord de coopération technique au titre de l'année 2011 entre le gouvernement de la République Tunisienne et le gouvernement la République fédérale d'Allemagne.,1437
Vote sur le projet de loi organique N°72/2013 portant approbation de la convention de sécurité sociale entre le gouvernement de la République Tunisienne et le gouvernement de la République Turque.,1438
Vote sur le projet de loi organique N°73/2013 portant approbation de la convention de sécurité sociale entre le gouvernement de la République Tunisienne et le royaume Belge.,1439
Vote sur le projet de loi organique N°09/2013 portant approbation de l'accord de coopération signé le 16 mai 2011 entre le gouvernement de la République Tunisienne et le gouvernement de la République Française dans le domaine de la protection et la sécurité civiles.,1440
Vote sur le projet de loi organique N°03/2013 portant approbation de l'accord de coopération technique et de développement signé le 11 octobre 2012 entre le gouvernement de la République Tunisienne et le gouvernement de la République de Turquie.,1441
Vote sur le projet de loi organique N°28/2013 portant approbation de l'échange de lettres entre le Gouvernement de la République tunisienne et le Gouvernement de la République fédérale d'Allemagne relatif à la coopération dans le cadre du partenariat afin de soutenir la voie de transition en Tunisie.,1442
Vote sur le projet de loi organique N°43/2013 portant approbation par la république tunisienne de la charte africaine pour la statistique.,1443
"Vote sur le projet de loi N°45/2014 portant ratification de l’Accord de Prêt conclu le 16 Mai 2014 entre la République Tunisienne et la Banque Internationale pour la reconstruction et le Développement pour le financement du Programme de la Gouvernance, des Opportunités et de l’Emploi.",1444
Vote sur le projet de loi N°11/2013 amendant et complétant le code des assurances.,1445
Vote sur le projet de loi N°07/2013 portant amendement du décret N°117-2011 du 05 novembre 2011 et relatif à l’organisation de l’activité des sociétés de micro-crédits.,1446
Vote sur le projet de loi organique N°16/2013 portant approbation du protocole d'accord entre la République tunisienne et le Conseil de l'Europe en ce qui concerne le Bureau du Conseil de l'Europe et de son système juridique.,1447
Vote sur le projet de loi N°07/2014 portant approbation de la rétrocession à l'Etat de l'emprunt obligataire émis sur le marché financier japonais garanti par la banque japonaise pour la coopération internationale sous forme de placement privé sujets d'accords conclus entre la banque centrale de Tunisie et un groupe d'établissements financiers japonais.,1448
Vote sur le projet de loi N°08/2014 portant approbation de la rétrocession à l'Etat de l'emprunt obligataire émis sur le marché financier japonais garanti par la banque japonaise pour la coopération internationale sous forme de placement privé sujets d'accords conclus entre la banque centrale de Tunisie et un groupe d'établissements financiers japonais.,1449
"Vote sur le projet de loi N°38/2014 portant ratification de la convention au prêt conclue le 08 avril 2014 entre le Gouvernement de la République Tunisienne et le Fonds Arabe pour le Développement Economique et Social (FADES) en tant que Directeur du « Compte spécial », pour la contribution au financement des petites et moyennes entreprises.",1450
Vote sur le projet de loi N°39/2014 portant ratification de la convention de garantie conclue le 08 avril 2014 entre le Gouvernement de la République Tunisienne et le Fonds Arabe pour le Développement Economique et Social (FADES) en tant que directeur du « compte spécial » et relative au deuxième prêt accordé à la banque de financement des petites et moyennes entreprises (BFPME) pour la contribution au financement des PME.,1451
Vote sur le projet de loi N°40/2014 portant ratification de la convention conclue le 08 avril 2014 entre le Gouvernement de la République Tunisienne et le Fonds Arabe pour le Développement Economique et Social (FADES) pour la contribution au financement du projet des routes régionales classées et des pistes rurales (3ème phase).,1452
Vote sur le projet de loi N°04/2014 relatif à la retraite avant l'âge légal au sein de la société nationale des télécommunications.,1453
Vote sur la clôture du débat général concernant le projet de loi de finances complémentaire pour l'année 2014,1454
Vote sur le budget de l'Assemblée Nationale Constituante,1455
Vote sur le budget de la présidence du Gouvernement,1456
Vote sur le budget de la présidence de la République,1457
Vote sur le budget du Ministère de l'Intérieur,1458
Vote sur le budget du Ministère de la Justice,1459
Vote sur le budget du Ministère des Droits de l'Homme et de la Justice Transitionnelle,1460
Vote sur le budget du Ministère des Affaires Étrangères,1461
Vote sur le budget du Ministère de la Défense Nationale,1462
Vote sur le budget du Ministère des Affaires Religieuses,1463
Vote sur le budget du Ministère des Finances,1464
Vote sur le budget du Ministère du Développement et de la Coopération Internationale,1465
Vote sur le budget du Ministère des Domaines de l'Etat et des Affaires Foncières,1466
Retour au vote sur le budget du Ministère des Finances révisé,1467
Retour au vote sur le budget du Ministère des Finances révisé une deuxième fois,1468
Vote sur le budget du Ministère de l'Agriculture,1469
Vote sur le budget du Ministère de l'Industrie,1470
Vote sur le budget du Ministère du Commerce et de l'Artisanat,1471
Vote sur le budget du Ministère des Technologies de l'Information et de la Communication,1472
Vote sur le budget du Ministère du Tourisme,1473
Vote sur le budget du Ministère de l'Équipement et de l'Environnement,1474
Vote sur le budget du Ministère du Transport,1475
Vote sur le budget du Ministère de la Femme et de la Famille,1476
Vote sur le budget du Ministère de la Culture,1477
Vote sur le budget du Ministère de la Jeunesse et des Sports,1478
Vote sur le budget du Ministère de la Santé,1479
Vote sur le budget du Ministère des Affaires Sociales,1480
Vote sur le budget du Ministère de l'Éducation,1481
Vote sur le budget du Ministère de l'Enseignement Supérieur et de la Recherche Scientifique,1482
Vote sur le budget du Ministère de l'Emploi et de la Formation Professionnelle,1483
Vote sur le budget relatif aux dépenses urgentes et non réparties,1484
Vote sur le budget relatif à la dette publique,1485
Vote sur l'amendement de l'article premier du projet de loi de finances complémentaire pour l'année 2014,1486
Vote sur l'article premier du projet de loi de finances complémentaire pour l'année 2014,1487
Vote sur l'amendement de l'article 2 du projet de loi de finances complémentaire pour l'année 2014,1488
Vote sur l'article 2 du projet de loi de finances complémentaire pour l'année 2014,1489
Vote sur la suppression de l'article 3 du projet de loi de finances complémentaire pour l'année 2014,1490
Vote sur la suppression de l'article 4 du projet de loi de finances complémentaire pour l'année 2014,1491
Vote sur l'article 5 du projet de loi de finances complémentaire pour l'année 2014,1492
Vote sur l'article 6 (nouvelle formulation) du projet de loi de finances complémentaire pour l'année 2014,1493
Vote sur l'article 25 du projet de loi de finances complémentaire pour l'année 2014,1494
Vote sur l'amendement de l'article 26 du projet de loi de finances complémentaire pour l'année 2014,1495
Vote sur l'amendement de l'article 26 du projet de loi de finances complémentaire pour l'année 2014,1496
Vote sur l'article 26 du projet de loi de finances complémentaire pour l'année 2014,1497
Vote sur l'article 5 (article 25 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1498
Vote sur l'article 6 (article 26 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1499
Vote sur l'article 7 (article 27 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1500
Vote sur l'article 8 (article 28 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1501
Vote sur l'article 9 (article 29 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1502
Vote sur l'article 10 (article 30 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1503
Vote sur l'article 11 (article 31 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1504
Vote sur l'article 16 (article 36 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1505
Vote sur l'article 17 (article 37 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1506
Vote sur l'article 19 (article 39 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1507
Vote sur l'article 20 (article 40 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1508
Vote sur l'article 21 (article 41 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1509
Vote sur l'article 24 (article 44 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1510
Vote sur l'article 25 (article 45 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1511
Vote sur l'article 26 (article 46 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1512
Vote sur l'article 27 (article 47 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1513
Vote sur l'article 32 (article 52 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1514
Vote sur l'article 33 (article 53 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1515
Vote sur l'article 34 (article 54 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1516
Vote sur l'article 37 (article 58 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1517
Vote sur l'article 38 (article 59 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1518
Vote sur l'article 39 (article 60 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1519
Vote sur l'article 40 (article 61 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1520
Vote sur l'article 41 (article 62 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1521
Vote sur l'article 42 (article 63 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1522
Vote sur l'article 43 (article 64 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1523
Vote sur l'article 44 (article 65 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1524
Vote sur l'article 45 (article 66 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1525
"Vote sur la proposition d'amendement portant ajout de ""après obtention d'un ordre judiciaire"" au premier paragraphe de l'article 12 du projet de loi finances complémentaire pour l'année 2014",1526
Vote sur l'article 12 (article 32 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1527
Vote sur l'article 46 (article 67 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1528
Vote sur l'article 47 (article 68 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1529
Vote sur l'article 48 (article 69 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1530
Vote sur l'article 49 (article 70 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1531
Vote sur l'article 50 (article 71 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1532
Vote sur l'article 51 (article 72 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1533
Vote sur l'article 52 (article 74 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1534
Vote sur l'article 53 (article 75 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1535
Vote sur le retrait de l'article 54 (article 76 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1536
Vote sur le retrait de l'article 55 (article 77 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1537
Vote sur le retrait de l'article 56 (article 78 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1538
Vote sur l'article 57 (article 79 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1539
Vote sur l'article 58 (article 80 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1540
Vote sur l'article 59 (article 81 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1541
Retour au vote sur l'article 10 (article 30 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1542
Retour une deuxième fois au vote sur l'article 10 (article 30 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1543
Retour au vote sur l'article 11 (article 31 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1544
Retour au vote sur l'article 12 (article 32 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1545
Vote sur l'article 13 (article 33 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1546
Vote sur l'article 14 (article 34 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1547
Vote sur l'article 15 (article 35 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1548
Vote sur l'article 16 (article 36 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1549
Vote sur l'article 17 (article 37 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1550
Vote sur l'article 18 (article 38 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1551
Vote sur l'article 22 (article 42 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1552
Vote sur l'article 23 (article 43 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1553
Vote sur l'article 28 (article 48 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1554
Vote sur l'amendement de l'article 29 (article 49 dans la version initiale) du projet de loi de finances complémentaire pour l'année 2014,1555
Vote sur l'amendement de l'article 29 (article 49 dans la version initiale) du projet de loi de finances complémentaire pour l'année 2014,1556
Vote sur l'amendement de l'article 29 (article 49 dans la version initiale) du projet de loi de finances complémentaire pour l'année 2014,1557
Vote sur l'article 29 (article 49 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1558
Vote sur l'article 30 (article 50 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1559
Vote sur l'article 31 (article 51 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1560
Vote sur l'amendement de l'article 35 (article 55 dans la version initiale) du projet de loi de finances complémentaire pour l'année 2014,1561
Vote sur l'amendement de l'article 35 (article 55 dans la version initiale) du projet de loi de finances complémentaire pour l'année 2014,1562
Vote sur l'amendement de l'article 35 (article 55 dans la version initiale) du projet de loi de finances complémentaire pour l'année 2014,1563
Vote sur l'article 35 (article 55 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1564
Vote sur l'amendement de l'article 36 (article 57 dans la version initiale) du projet de loi de finances complémentaire pour l'année 2014,1565
Vote sur l'article 36 (article 57 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1566
Retour au vote sur l'article 37 (article 58 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1567
Vote sur le retrait de l'article 47 (article 68 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1568
Retour au vote sur l'article 5 (article 25 dans la version initiale) du projet de loi finances complémentaire pour l'année 2014,1569
Vote sur l'ajout d'un article nouveau au projet de loi finances complémentaire pour l'année 2014 portant création du fonds national de lutte antiterroriste,1570
Vote sur le projet de loi de finances complémentaire pour l'année 2014 dans sa totalité,1571
Vote sur l'amendement 1 du titre du projet de loi organique relatif à la lutte contre les crimes terroristes et le blanchiment d'argent,1572
Vote sur la clôture du débat général concernant le projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1573
Vote sur l'amendement 2 du titre du projet de loi organique relatif à la lutte contre les crimes terroristes et le blanchiment d'argent,1574
Vote sur le titre du projet de loi organique relatif à la lutte contre les crimes terroristes et le blanchiment d'argent,1575
Vote sur l'ajout d'un article nouveau au projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1576
Vote sur l'article 1 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1577
Vote sur l'amendement 1 de l'article 2 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1578
Vote sur l'amendement 2 de l'article 2 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1579
Vote sur l'amendement de l'article 2 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1580
Vote sur l'article 2 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1581
Vote sur l'article 3 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1582
Retour au vote sur l'article 2 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1583
Vote sur l'amendement 1 de l'article 4 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1584
Vote sur l'amendement 2 de l'article 4 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1585
Vote sur l'article 4 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1586
Vote sur l'article 5 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1587
Vote sur l'amendement 1 de l'article 5 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1588
Vote sur l'amendement 2 de l'article 5 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1589
Vote sur l'amendement 3 de l'article 5 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1590
Vote sur l'amendement de l'article 6 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1591
Vote sur l'article 6 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1592
Vote sur l'amendement 1 de l'article 7 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1593
Vote sur l'amendement 2 de l'article 7 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1594
Vote sur l'article 7 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1595
Vote sur l'amendement du gouvernement del'article 8 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1596
Vote sur l'amendement de l'article 8 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1597
Vote sur l'article 8 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1598
Vote sur l'amendement 1 de l'article 9 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1599
Vote sur l'amendement 2 de l'article 9 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1600
Vote sur l'article 9 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1601
Vote sur l'article 10 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1602
Vote sur l'amendement 1 de l'article 11 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1603
Vote sur l'amendement de l'article 11 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1604
Vote sur l'article 11 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1605
Vote sur l'amendement 1 de l'article 13 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1606
Vote sur l'amendement 2 de l'article 13 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1607
Vote sur l'amendement 3 de l'article 13 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1608
Vote sur l'amendement 4 de l'article 13 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1609
Vote sur l'article 13 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1610
Vote sur l'amendement de l'article 12 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1611
Vote sur l'amendement 2 de l'article 12 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1612
Vote sur l'amendement 3 de l'article 12 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1613
Vote sur l'amendement 4 de l'article 12 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1614
Vote sur l'amendement 5 de l'article 12 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1615
Vote sur l'amendement 6 de l'article 12 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1616
Vote sur l'amendement 7 de l'article 12 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1617
Vote sur l'article 12 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1618
Vote sur l'article 13 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1619
Vote sur l'article 14 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1620
Vote sur l'article 15 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1621
Vote sur l'amendement de l'article 16 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1622
Vote sur l'article 16 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1623
Vote sur l'amendement de l'article 17 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1624
Vote sur l'article 17 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1625
Vote sur l'amendement de l'article 18 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1626
Vote sur l'article 18 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1627
Vote sur l'article 19 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1628
Vote sur l'amendement de l'article 20 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1629
Vote sur l'article 20 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1630
Vote sur l'article 21 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1631
Vote sur l'article 22 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1632
Vote sur l'article 23 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1633
Vote sur l'article 24 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1634
Vote sur l'article 25 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1635
Vote sur un article nouveau après l'article 25 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1636
Vote sur l'article 26 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1637
Vote sur l'article 27 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1638
Vote sur l'article 28 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1639
Vote sur l'amendement de l'article 29 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1640
Vote sur l'article 29 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1641
Vote sur l'amendement de l'article 30 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1642
Vote sur l'article 30 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1643
Vote sur l'amendement de l'article 31 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1644
Vote sur l'article 31 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1645
Retour au vote sur l'article 18 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1646
Retour au vote sur l'article 20 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1647
Retour au vote sur l'article 27 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1648
Retour au vote sur l'article 22 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1649
Retour au vote sur l'article 28 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1650
Vote sur l'amendement 1 de l'article 32 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1651
Vote sur l'amendement 2 de l'article 32 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1652
Vote sur l'article 32 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1653
Vote sur l'amendement de l'article 33 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1654
Vote sur l'article 33 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1655
Vote sur l'amendement de l'article 34 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1656
Vote sur l'article 34 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1657
Vote sur l'amendement de l'article 35 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1658
Vote sur l'article 35 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1659
Vote sur l'article 36 nouveau du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1660
Vote sur l'article 37 nouveau du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1661
Vote sur l'article 38 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1662
Vote sur l'amendement 1 de l'article 39 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1663
Vote sur l'amendement 2 de l'article 39 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1664
Vote sur l'amendement du gouvernement de l'article 39 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1665
Vote sur l'article 39 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1666
Vote sur l'amendement du gouvernement de l'article 40 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1667
Vote sur l'article 40 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1668
Vote sur l'article 41 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1669
Vote sur l'amendement 1 de l'article 42 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1670
Vote sur l'amendement 2 de l'article 42 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1671
Vote sur l'amendement 3 de l'article 42 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1672
Vote sur l'amendement du gouvernement de l'article 42 du projet de loi organique relatif à la lutte contre le terroriste et le blanchiment d'argent,1673
